serial_number,qid,query,sample
2920,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,グリッドスタート位置
2921,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッド(STARTING GROUND)といいます。
2922,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッド(starting-toggle)といいます。
2923,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッド(starting-grass)。
2924,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッド(starting-coronavirus)。
2925,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッド(starting-round)。
2926,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,グリッド・ポジション・フォーメーション(グリッド順)といいます。
2927,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,グリッドスタート位置(グリッドポジション)といいます。
2928,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッドポジション
2929,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,グリッド・ポジション・フォーメーション(グリッド順)。
2930,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,グリッドスタート位置(グリッドポジション)。
2931,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッド(starting ground)。
2932,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,ポールポジション(決勝)
2933,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッド(starting-coronavirus)。
2934,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,グリッド・ポジション・フォー・ザ・ウィンドシールド」といいます。
2935,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,スターティンググリッド
2936,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,グリッドスタートポジション
2937,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,ポールポジション(PP)。
2938,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,ポールポジション(決勝スタート)
2939,QA20CAPR-0197,もともとは競馬で1番の馬の場所に棒を立てていたことに由来する、モータースポーツで予選最高位だった選手が獲得できる最前列のスタート位置を何というでしょう?,ポールポジション(決勝)
2940,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテンアメリカ人(Latin American)またはメキシコ系アメリカ人(Mexican American)と呼ばれています。
2941,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテン系アメリカ人(Latin American)。
2942,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2943,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2944,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2945,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2946,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2947,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテンアメリカ人移民、キューバ移民などがあります。
2948,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2949,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,エスニック・アメリカン(民族アメリカ人)
2950,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,日系人
2951,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2952,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテンアメリカ系アメリカ人(Latin American)。
2953,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2954,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテンアメリカ人とも呼ばれます。
2955,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2956,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人(Mexican American)
2957,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2958,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテン系アメリカ人
2959,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテンアメリカ系アメリカ人(ラティーノ)とは、スペイン語を母国語とする移民やその子孫のことです。
2960,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,アメリカ市民権移民(American Citizenship and Immigration)とは、アメリカ合衆国の市民である移民のうち、特にメキシコやペルーなどの国々から移住してきた人々を指す言葉です。
2961,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2962,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテン系アメリカ人
2963,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2964,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,ラテンアメリカ系アメリカ人(Latin American)。
2965,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,エスニック・アイデンティティー(民族的帰属意識)とは、移民が自国の文化や伝統を共有し、そのアイデンティティーに強い結びつきを持っていることを意味します。エスニック・アイデンティティーは、移民の社会経済的状況や家族関係など、様々な要因によって形成されることがあります。エスニック・アイデンティティーは、移民のアイデンティティー形成や維持において重要な役割を果たしています。
2966,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2967,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,日系人
2968,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2969,QA20CAPR-0199,「ラティーノ」と呼ばれることもある、スペイン語を母国語とする中南米などからアメリカに移住してきた移民及びその子孫のことを何というでしょう?,メキシコ系アメリカ人
2970,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2971,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2972,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2973,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2974,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2975,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2976,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2977,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2978,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2979,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2980,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2981,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2982,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2983,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2984,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2985,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2986,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2987,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2988,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2989,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2990,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2991,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2992,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2993,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2994,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2995,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2996,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2997,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2998,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
2999,QA20CAPR-0201,その期間は一般的に1337年から1453年までとされる、かつてフランスとイングランドの間で起こった戦争は何でしょう?,百年戦争
3000,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の使用に伴う有害な影響のことです。副作用は、治療目的を達成するために意図された効果とは異なることがあります。副作用には、頭痛、筋肉の痛み、けいれんなどの軽度から重度の身体的症状が含まれることがあります。副作用は、治療が失敗したことを示すものではなく、むしろ成功の証拠となることがあります。
3001,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって引き起こされる有害な影響のことです。副作用は、治療効果が低下したり、持続時間が短くなることがあります。副作用には、頭痛やめまいなどの軽度なものから、重度の不安やうつ病などの深刻なものまで様々あります。
3002,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって引き起こされる有害な影響のことです。副作用には、頭痛やめまいなどの軽度の症状から、深刻な障害や死に至ることがあります。副作用は、治療目的に使用される薬剤の効果を損なったり、低下させたりすることがあります。
3003,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用といいます。
3004,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の使用によって引き起こされる有害な結果のことです。副作用には、頭痛や筋肉の硬直などの軽いものから、深刻な障害まで様々なものがあります。副作用は、治療目的に合わない薬剤の使用、過剰な用量の使用、または乱用など、さまざまな原因によって引き起こされることがあります。
3005,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用と呼びます。 薬物の使用によって、様々な副作用が引き起こされます。 副作用は、主に身体的および精神的な影響を引き起こします。
3006,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用(adverse effect)とは、薬や治療法の使用によって引き起こされる、望ましくないまたは有害な身体的影響のことです。副作用とは、薬や治療法の使用によって引き起こされ、望ましくないものや有害なものを指します。
3007,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって起こる有害な影響のことです。副作用は、治療目的ではなく、意図せずに生じることがあります。副作用には、頭痛、めまい、筋肉の緊張、不安、うつ病などが含まれます。
3008,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の使用によって引き起こされる、望ましくないまたは有害な効果のことです。副作用は、薬の投与量や投与期間の増加に伴って増加します。副作用には、頭痛、めまい、筋肉の緊張、不安、うつ病、睡眠障害などが含まれます。
3009,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の投与によって引き起こされる、望ましくないまたは有害な効果のことです。副作用は、治療目的に合わない薬剤の使用や、過剰な用量の使用など、さまざまな要因によって引き起こされることがあります。
3010,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって引き起こされる、望ましくないまたは有害な影響のことです。副作用は、治療効果の低下や持続期間の延長など、薬物の使用に伴う一般的な副作用を含みます。
3011,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用(adverse p副作用)とは、薬物の使用によって引き起こされる有害な身体的影響のことです。副作用は、薬の効果が低下したり、弱くなったりする原因となることがあります。
3012,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の効果が低下したり、弱まったりする状態のことです。副作用は、薬の投与量や用法に関係なく、常に起こることがあります。副作用には、頭痛、筋肉の緊張、胃の不快感、めまい、不安などがあります。
3013,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって引き起こされる、望ましくない身体的影響のことです。副作用は、薬物の使用を止めたり、減らしたりすることによって治療できます。
3014,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって引き起こされる身体的または精神的な影響のことです。副作用は、薬の効果が弱くなったり、持続時間が短くなることがあります。副作用には、頭痛やめまいなどの軽度なものから、不安やうつなどの重いものまで幅広くあります。
3015,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬などの物質の使用によって引き起こされる、望ましくない身体的影響のことです。副作用は、治療効果や有効性が低下したり、有害な結果を引き起こすことがあります。副作用には、頭痛、筋肉の痛み、不安、めまい、吐き気、胃の不快感、睡眠障害などが含まれます。
3016,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬や治療法の使用によって引き起こされる身体的または精神的な影響のことです。副作用は、薬剤の効果の強さと副作用の程度に応じて、重大な健康問題を引き起こすことがあります。副作用には、頭痛、筋肉の痛み、めまい、吐き気、不安感、睡眠障害などが含まれます。
3017,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の効果が低下したり、弱まったりする状態のことです。副作用は、治療や予防に使用される薬剤によって引き起こされる場合があります。また、抗ヒスタミン剤などの薬剤によっても副作用が生じることがあります。
3018,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬や治療法の使用によって引き起こされる、望ましくないまたは有害な結果のことです。副作用は、治療効果の低下、不便さ、および不安などの心理的影響を引き起こすことがあります。
3019,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の効果が期待される範囲を超えた場合に生じる有害な影響のことです。副作用には、頭痛、筋肉の緊張、胃の不快感、めまい、不安などの身体的症状や、イライラ、落ち着きのなさ、集中力の低下などの精神的症状があります。副作用は治療目的に合わない薬剤の使用によって引き起こされることが多いため、薬の用量を調整したり、副作用の発生を防止するために薬剤を変更したりすることが重要です。
3020,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の使用によって引き起こされる有害な結果のことです。副作用は、治療目的に合わない薬剤や、意図しない副作用の結果である場合があります。副作用には、頭痛、筋肉の緊張、胃の不快感、めまい、不安などがあり、重い場合には入院が必要になることがあります。
3021,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の使用に伴う有害な影響のことです。副作用とは、通常、治療効果の低下や持続期間の延長など、薬剤の効果に悪影響を与える要因によって引き起こされます。
3022,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用に伴う有害な身体的影響のことです。副作用は、治療目的に合わない薬剤や、意図しない効果を引き起こすことがあります。副作用には、頭痛、めまい、筋肉の緊張、不安、うつ病、睡眠障害などが含まれます。
3023,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の使用によって引き起こされる有害な身体的影響のことです。副作用は、治療目的や疾患の進行を遅らせるために使用される薬剤に対しても生じます。副作用には、頭痛、めまい、筋肉の弱さ、吐き気、不安感、睡眠障害などがあります。
3024,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の使用によって引き起こされる有害な影響のことです。副作用は、治療効果が低下したり、持続時間が短くなることがあります。副作用には、頭痛やめまいなどの軽度なものから、深刻なものまでさまざまあります。
3025,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって引き起こされる有害な結果のことです。副作用は、治療目的に設計された薬剤の効果を減弱または無効化するために使用されます。副作用には、頭痛、めまい、筋肉の緊張、不安、うつ病、幻覚などの心理的影響が含まれます。
3026,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって引き起こされる有害な影響のことです。副作用には、頭痛やめまいなどの軽度なものから、重度の筋肉の弱化やけいれんなどの深刻なものまで様々あります。
3027,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬の使用に伴う有害な影響のことです。副作用は、治療目的に合わない薬剤や、過剰な投与量によって引き起こされることがあります。副作用には、頭痛、めまい、筋肉の緊張、不安、睡眠障害などがあり、重い場合には死に至ることがあります。
3028,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用と呼びます。
3029,QA20CAPR-0203,薬物を使用した際に現れる、本来の病気を治す作用とは別の作用のことを一般に何というでしょう?,副作用とは、薬物の使用によって引き起こされる身体的または精神的な影響のことです。副作用には、頭痛、筋肉の痛み、めまい、不安、うつ病などの症状が含まれます。
3030,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3031,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3032,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3033,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3034,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3035,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3036,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3037,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3038,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3039,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3040,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3041,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3042,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3043,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3044,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3045,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3046,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3047,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3048,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3049,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3050,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3051,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3052,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3053,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3054,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3055,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3056,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3057,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3058,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3059,QA20CAPR-0205,「白鷺城」という別名でも知られる、1993年に世界遺産に登録された兵庫県の城はどこでしょう?,姫路城
3060,QA20CAPR-0207,主にアコヤ貝という貝によって養殖され、匁という単位によって重さが表される宝石は何でしょう?,真珠
3061,QA20CAPR-0207,主にアコヤ貝という貝によって養殖され、匁という単位によって重さが表される宝石は何でしょう?,真珠
3062,QA20CAPR-0207,主にアコヤ貝という貝によって養殖され、匁という単位によって重さが表される宝石は何でしょう?,真珠
3063,QA20CAPR-0207,主にアコヤ貝という貝によって養殖され、匁という単位によって重さが表される宝石は何でしょう?,真珠
3064,QA20CAPR-0207,主にアコヤ貝という貝によって養殖され、匁という単位によって重さが表される宝石は何でしょう?,真珠
3065,QA20CAPR-0207,主にアコヤ貝という貝によって養殖され、匁という単位によって重さが表される宝石は何でしょう?,真珠
